codigo_municipio,nome_municipio,sigla_uf,nome_uf,lat,lng,nota_total,avg_nota_cn,avg_nota_ch,avg_nota_lc,avg_nota_mt,avg_nota_redacao,nu_ano
1303304,Novo Aripuanã,AM,Amazonas,-5.12593,-60.3732,443.72364340943574,421.17268722466963,448.52697095435684,462.08340248962656,452.3123348017621,434.5228215767635,2019
1303304,Novo Aripuanã,AM,Amazonas,-5.12593,-60.3732,448.36663931104357,429.10567375886524,450.79857142857145,455.26785714285717,431.9468085106383,474.7142857142857,2023
1303304,Novo Aripuanã,AM,Amazonas,-5.12593,-60.3732,435.91024790358796,426.62877697841725,445.3777070063694,433.34012738853505,447.9625899280576,426.2420382165605,2021
1303403,Parintins,AM,Amazonas,-2.63741,-56.729,430.25253413356813,447.705995306166,512.50761681246,469.64867949865715,421.1277081468218,300.27267090373584,2014
1303403,Parintins,AM,Amazonas,-2.63741,-56.729,468.7257693891659,449.01136801541423,469.35303098338574,451.42357431522225,465.50679190751447,508.3340817242928,2021
1303403,Parintins,AM,Amazonas,-2.63741,-56.729,477.9983048016065,456.5794965119806,525.7181039406054,485.8219303255283,484.5161965423112,437.3557966876071,2018
1303403,Parintins,AM,Amazonas,-2.63741,-56.729,443.40101183136596,442.57639989772434,525.8859115315776,468.14935847080386,412.95072008379157,367.4426691729323,2015
1303403,Parintins,AM,Amazonas,-2.63741,-56.729,474.81750846290663,451.2557404326123,475.58502155172414,479.4813577586207,464.27404326123127,503.4913793103448,2020
1303403,Parintins,AM,Amazonas,-2.63741,-56.729,478.7290899189176,452.6105800464037,502.0168909512761,488.1107728894174,445.35571938168846,505.5514863258026,2016
1303403,Parintins,AM,Amazonas,-2.63741,-56.729,471.86786299114203,454.71113097898973,479.5763877381939,473.96743993371996,452.14483683504693,498.9395194697597,2023
1303403,Parintins,AM,Amazonas,-2.63741,-56.729,471.5527230879626,477.48629441624365,476.21726694915253,472.0206832627119,468.2628877608573,463.77648305084745,2017
1303403,Parintins,AM,Amazonas,-2.63741,-56.729,467.14445728944725,436.7049681914571,465.94058171745155,481.3214404432133,460.9796728264162,490.77562326869804,2019
1303403,Parintins,AM,Amazonas,-2.63741,-56.729,477.43859884877025,462.8424615384615,481.9224953617811,463.3608070500928,469.7444102564103,509.32282003710577,2022
1303502,Pauini,AM,Amazonas,-7.71311,-66.992,449.2393771043771,423.030303030303,439.73055555555555,475.23333333333335,449.4989898989899,458.7037037037037,2019
1303502,Pauini,AM,Amazonas,-7.71311,-66.992,431.1948151062156,433.69032258064516,510.3024193548387,456.7411290322581,398.6548387096774,356.5853658536585,2015
1303502,Pauini,AM,Amazonas,-7.71311,-66.992,474.8989614035088,469.7438596491228,455.45466666666664,456.384,469.4456140350877,523.4666666666667,2022
1303502,Pauini,AM,Amazonas,-7.71311,-66.992,415.1490921049794,445.46318681318684,501.44835164835166,448.52183908045976,412.5885057471264,267.7235772357724,2014
1303502,Pauini,AM,Amazonas,-7.71311,-66.992,468.30388585607943,443.0548387096774,459.09384615384613,477.64307692307693,455.26612903225805,506.46153846153845,2023
1303502,Pauini,AM,Amazonas,-7.71311,-66.992,418.68606789250356,422.6154761904762,434.6178217821782,412.0475247524752,448.5059523809524,375.64356435643566,2021
1303502,Pauini,AM,Amazonas,-7.71311,-66.992,462.4624512987013,445.790625,483.728125,480.2201298701299,429.19675324675325,473.3766233766234,2016
1303502,Pauini,AM,Amazonas,-7.71311,-66.992,456.49071679197993,460.89142857142855,493.9350877192982,460.68070175438595,468.87619047619046,398.0701754385965,2018
1303502,Pauini,AM,Amazonas,-7.71311,-66.992,458.9737037037037,475.24102564102566,458.75555555555553,462.82654320987655,458.2923076923077,439.75308641975306,2017
1303502,Pauini,AM,Amazonas,-7.71311,-66.992,453.47258215962444,452.1,444.17605633802816,444.8211267605634,457.53333333333336,468.7323943661972,2020
1303536,Presidente Figueiredo,AM,Amazonas,-2.02981,-60.0234,492.54526847136606,463.3479674796748,489.06227106227107,477.3285714285714,489.54430894308945,543.4432234432235,2022
1303536,Presidente Figueiredo,AM,Amazonas,-2.02981,-60.0234,482.92722448473836,466.0114369501466,483.9411267605634,487.1104225352113,467.3759530791789,510.19718309859155,2020
1303536,Presidente Figueiredo,AM,Amazonas,-2.02981,-60.0234,483.0446034187935,454.0331367924528,503.45424528301885,496.74648581997536,454.50332922318125,506.4858199753391,2016
1303536,Presidente Figueiredo,AM,Amazonas,-2.02981,-60.0234,475.7094760479042,454.2440972222222,470.77754491017964,460.324251497006,482.24340277777776,510.9580838323353,2021
1303536,Presidente Figueiredo,AM,Amazonas,-2.02981,-60.0234,477.5329876100777,483.6193857965451,480.5091362126246,478.2627906976744,473.9447216890595,471.32890365448503,2017
1303536,Presidente Figueiredo,AM,Amazonas,-2.02981,-60.0234,485.6176107529831,468.2422712933754,481.5289855072464,486.54927536231884,454.0283911671924,537.7391304347826,2023
1303536,Presidente Figueiredo,AM,Amazonas,-2.02981,-60.0234,476.5250827129859,447.051364764268,467.42393162393165,489.6856837606838,472.182382133995,506.28205128205127,2019
1303536,Presidente Figueiredo,AM,Amazonas,-2.02981,-60.0234,475.3799051129295,463.1960580912863,521.3914338919925,486.0271880819367,488.74294605809126,417.5418994413408,2018
1303536,Presidente Figueiredo,AM,Amazonas,-2.02981,-60.0234,421.4440711485955,451.35387387387385,513.2898198198199,468.86728334956183,430.28276533592987,243.42661336379211,2014
1303536,Presidente Figueiredo,AM,Amazonas,-2.02981,-60.0234,435.2741439372587,450.8241531664212,531.5129602356407,473.2229102167183,421.215479876161,299.59521619135234,2015
1303569,Rio Preto da Eva,AM,Amazonas,-2.7045,-59.6858,455.13947550034504,437.37619047619046,456.95410628019323,430.75652173913045,457.7603174603175,492.8502415458937,2021
1303569,Rio Preto da Eva,AM,Amazonas,-2.7045,-59.6858,449.0542266552086,453.62872928176796,529.9204419889503,479.1452247191011,421.4120786516854,361.16465863453817,2015
1303569,Rio Preto da Eva,AM,Amazonas,-2.7045,-59.6858,476.3299340805471,454.6768085106383,503.098085106383,491.5513392857143,451.3412946428571,480.98214285714283,2016
1303569,Rio Preto da Eva,AM,Amazonas,-2.7045,-59.6858,479.158597884104,463.329392971246,524.5491017964072,486.42664670658684,485.8591054313099,435.62874251497004,2018
1303569,Rio Preto da Eva,AM,Amazonas,-2.7045,-59.6858,466.9464320832932,457.68658536585366,468.0853754940712,469.599604743083,458.3329268292683,481.02766798418975,2020
1303569,Rio Preto da Eva,AM,Amazonas,-2.7045,-59.6858,427.7324848679265,453.8460957178841,520.247355163728,477.14423592493296,430.6260053619303,256.79873217115687,2014
1303569,Rio Preto da Eva,AM,Amazonas,-2.7045,-59.6858,466.0552154195011,453.075,474.5968888888889,461.04755555555556,470.35663265306124,471.2,2022
1303569,Rio Preto da Eva,AM,Amazonas,-2.7045,-59.6858,471.58933868682095,439.61436781609194,470.61150684931505,493.23506849315066,463.2528735632184,491.2328767123288,2019
1303569,Rio Preto da Eva,AM,Amazonas,-2.7045,-59.6858,474.39686303666446,454.1666666666667,477.3472118959108,482.6513011152416,447.78196078431375,510.0371747211896,2023
1303569,Rio Preto da Eva,AM,Amazonas,-2.7045,-59.6858,478.85400874867446,486.84565217391304,486.2217073170732,479.88048780487804,476.5904891304348,464.7317073170732,2017
1303601,Santa Isabel do Rio Negro,AM,Amazonas,-0.410824,-65.0092,470.0303670886076,442.83625,484.1886075949367,486.31772151898736,437.56875,499.24050632911394,2023
1303601,Santa Isabel do Rio Negro,AM,Amazonas,-0.410824,-65.0092,433.4297100436934,428.9506024096386,524.2879518072289,462.42317073170733,405.2573170731707,346.2295081967213,2015
1303601,Santa Isabel do Rio Negro,AM,Amazonas,-0.410824,-65.0092,462.5862727272727,445.08363636363634,468.46166666666664,461.26666666666665,445.45272727272726,492.6666666666667,2022
1303601,Santa Isabel do Rio Negro,AM,Amazonas,-0.410824,-65.0092,439.3316012172149,436.24563106796114,448.11044776119405,434.79402985074626,442.58252427184465,434.92537313432837,2021
1303601,Santa Isabel do Rio Negro,AM,Amazonas,-0.410824,-65.0092,453.0100893997446,412.6333333333333,456.01810344827584,475.3344827586207,443.82314814814816,477.2413793103448,2019
1303601,Santa Isabel do Rio Negro,AM,Amazonas,-0.410824,-65.0092,404.9566361486351,434.3064356435644,491.81435643564356,445.2836842105263,402.6094736842105,250.76923076923077,2014
1303601,Santa Isabel do Rio Negro,AM,Amazonas,-0.410824,-65.0092,460.9173297166968,477.70759493670886,454.7142857142857,466.1309523809524,461.7481012658228,444.2857142857143,2017
1303601,Santa Isabel do Rio Negro,AM,Amazonas,-0.410824,-65.0092,467.9371576832943,453.79514563106795,505.56293103448274,471.54913793103447,482.91650485436895,425.86206896551727,2018
1303601,Santa Isabel do Rio Negro,AM,Amazonas,-0.410824,-65.0092,456.54210114942526,436.68,481.8553333333333,469.1303448275862,434.49310344827586,460.55172413793105,2016
1303601,Santa Isabel do Rio Negro,AM,Amazonas,-0.410824,-65.0092,454.28042092420316,441.64430379746835,455.3530120481928,467.9915662650602,445.4493670886076,460.96385542168673,2020
1303700,Santo Antônio do Içá,AM,Amazonas,-3.09544,-67.9463,434.91917050691245,434.82,439.4041474654378,425.4004608294931,444.28,430.6912442396313,2022
1303700,Santo Antônio do Içá,AM,Amazonas,-3.09544,-67.9463,433.1549459815547,424.05627705627705,440.3752173913044,438.82217391304346,444.95584415584415,417.5652173913044,2020
1303700,Santo Antônio do Içá,AM,Amazonas,-3.09544,-67.9463,429.3953868081167,410.2731225296443,434.98773234200746,448.4368029739777,439.30158102766796,413.97769516728624,2019
1303700,Santo Antônio do Içá,AM,Amazonas,-3.09544,-67.9463,418.5338000001779,423.14246913580246,495.2204938271605,434.2873417721519,401.1572151898734,338.86148007590134,2015
1303700,Santo Antônio do Içá,AM,Amazonas,-3.09544,-67.9463,393.1181632649501,426.2489971346705,482.4401146131805,438.6552050473186,404.4921135646688,213.75438596491227,2014
1303700,Santo Antônio do Içá,AM,Amazonas,-3.09544,-67.9463,429.0903532603504,424.1584474885845,439.9456066945607,415.4510460251046,443.1351598173516,422.7615062761506,2021
1303700,Santo Antônio do Içá,AM,Amazonas,-3.09544,-67.9463,429.85167545700295,418.7052401746725,436.56709956709955,444.81298701298704,414.8873362445415,434.2857142857143,2023
1303700,Santo Antônio do Içá,AM,Amazonas,-3.09544,-67.9463,443.90470222456565,443.83280757097793,491.6587896253602,456.6538904899135,463.2858044164038,364.09221902017293,2018
1303700,Santo Antônio do Içá,AM,Amazonas,-3.09544,-67.9463,419.33934705882353,453.266,441.6764705882353,433.4724705882353,435.2465,333.0352941176471,2017
1303700,Santo Antônio do Içá,AM,Amazonas,-3.09544,-67.9463,438.89698079964023,432.743339587242,460.7476547842401,453.55540275049117,423.1163064833006,424.3222003929273,2016
1303809,São Gabriel da Cachoeira,AM,Amazonas,-0.11909,-67.084,478.4011453571304,447.1157692307692,506.0628205128205,492.44206241519674,447.7419267299864,498.6431478968792,2016
1303809,São Gabriel da Cachoeira,AM,Amazonas,-0.11909,-67.084,470.3561987987174,443.9030054644809,477.29807162534433,473.58512396694215,444.7633879781421,512.2314049586777,2023
1303809,São Gabriel da Cachoeira,AM,Amazonas,-0.11909,-67.084,472.6608851239299,479.2855855855856,486.25505804311774,479.08839137645106,473.5012612612613,445.1741293532338,2017
1303809,São Gabriel da Cachoeira,AM,Amazonas,-0.11909,-67.084,464.6156428646325,444.2979238754325,469.6227272727273,451.6127272727273,456.51453287197234,501.030303030303,2021
1303809,São Gabriel da Cachoeira,AM,Amazonas,-0.11909,-67.084,446.0653607239483,442.1017808219178,532.5275342465753,477.77884344146685,429.0854724964739,348.8331726133076,2015
1303809,São Gabriel da Cachoeira,AM,Amazonas,-0.11909,-67.084,471.2816484633976,438.47131367292224,468.91231527093595,478.47536945812806,467.9876675603217,502.5615763546798,2019
1303809,São Gabriel da Cachoeira,AM,Amazonas,-0.11909,-67.084,419.6890214312284,449.2552255225523,507.86710671067107,464.70202380952384,422.2322619047619,254.3884892086331,2014
1303809,São Gabriel da Cachoeira,AM,Amazonas,-0.11909,-67.084,480.22546458837775,458.06174334140434,526.9359375,490.25379464285714,483.8222760290557,442.05357142857144,2018
1303809,São Gabriel da Cachoeira,AM,Amazonas,-0.11909,-67.084,478.99686568157614,453.77465277777776,483.68658146964856,467.8217252396166,464.84513888888887,524.8562300319488,2022
1303809,São Gabriel da Cachoeira,AM,Amazonas,-0.11909,-67.084,474.0546361220641,453.3845394736842,474.9631921824104,475.7169381107492,462.1042763157895,504.1042345276873,2020
1303908,São Paulo de Olivença,AM,Amazonas,-3.47292,-68.9646,441.9097676785748,438.04740484429067,516.5906574394463,458.663986013986,414.93531468531467,381.3114754098361,2015
1303908,São Paulo de Olivença,AM,Amazonas,-3.47292,-68.9646,458.3986211193947,440.8311004784689,464.42697674418605,462.9139534883721,449.58851674641147,474.2325581395349,2020
1303908,São Paulo de Olivença,AM,Amazonas,-3.47292,-68.9646,452.0445609253876,431.60736434108526,459.734765625,447.79140625,426.3236434108527,494.765625,2023
1303908,São Paulo de Olivença,AM,Amazonas,-3.47292,-68.9646,446.1803390016156,430.22548262548264,451.8159574468085,433.6195035460993,447.86486486486484,467.3758865248227,2021
1303908,São Paulo de Olivença,AM,Amazonas,-3.47292,-68.9646,395.64431952800226,439.29759036144577,490.86746987951807,443.4981424148607,407.2513931888545,197.30700179533213,2014
1303908,São Paulo de Olivença,AM,Amazonas,-3.47292,-68.9646,456.76427329192546,442.9111111111111,467.05380952380955,447.01,442.7512077294686,484.0952380952381,2022
1303908,São Paulo de Olivença,AM,Amazonas,-3.47292,-68.9646,420.7493868498401,455.8310580204778,444.53186119873817,439.4728706624606,448.2013651877133,315.7097791798107,2017
1303908,São Paulo de Olivença,AM,Amazonas,-3.47292,-68.9646,437.7358244365362,417.0950757575758,442.03701067615657,456.1825622775801,451.3715909090909,421.9928825622776,2019
1303908,São Paulo de Olivença,AM,Amazonas,-3.47292,-68.9646,441.8736193735194,434.28129770992365,495.6603448275862,450.6568965517241,461.0454198473282,367.7241379310345,2018
1303908,São Paulo de Olivença,AM,Amazonas,-3.47292,-68.9646,453.45688754460105,438.80501319261214,476.109234828496,468.5005420054201,425.22466124661247,458.6449864498645,2016
1304005,Silves,AM,Amazonas,-2.81748,-58.248,410.4836261571933,441.96062717770036,497.79547038327524,454.47423076923076,415.8403846153846,242.34741784037558,2014
1304005,Silves,AM,Amazonas,-2.81748,-58.248,449.8688341223429,462.8102880658436,459.1672932330827,457.0421052631579,458.1440329218107,412.18045112781954,2017
1304005,Silves,AM,Amazonas,-2.81748,-58.248,436.8209753178758,450.30285714285714,457.5570680628272,436.8476439790576,453.74285714285713,385.6544502617801,2022
1304005,Silves,AM,Amazonas,-2.81748,-58.248,460.4968325884831,441.78677248677246,467.0752427184466,459.03155339805824,459.05661375661373,475.5339805825243,2023
1304005,Silves,AM,Amazonas,-2.81748,-58.248,433.0408530650636,432.74048582995954,511.9708502024292,456.49753086419753,405.8135802469136,358.1818181818182,2015
1304005,Silves,AM,Amazonas,-2.81748,-58.248,455.9120247970743,428.1762376237624,456.60315315315313,477.0427927927928,465.9361386138614,451.8018018018018,2019
1304005,Silves,AM,Amazonas,-2.81748,-58.248,466.9988248587571,445.3683615819209,504.54857142857145,475.86,471.8457627118644,437.37142857142857,2018
1304005,Silves,AM,Amazonas,-2.81748,-58.248,451.1568973423322,438.5100558659218,454.48959537572256,456.87976878612716,453.30391061452514,452.60115606936415,2020
1304005,Silves,AM,Amazonas,-2.81748,-58.248,465.79559784946235,441.77032258064514,486.39,485.099,435.91866666666664,479.8,2016
1304005,Silves,AM,Amazonas,-2.81748,-58.248,426.231477124183,426.7208888888889,437.26039215686274,416.4180392156863,460.48355555555554,390.27450980392155,2021
1304062,Tabatinga,AM,Amazonas,-4.2416,-69.9383,461.151978797321,475.4538913362702,471.98672086720865,472.9219512195122,461.38649045521294,424.0108401084011,2017
1304062,Tabatinga,AM,Amazonas,-4.2416,-69.9383,462.3217092832584,446.0305527638191,492.3734673366834,479.9025263157895,436.5441052631579,456.7578947368421,2016
1304062,Tabatinga,AM,Amazonas,-4.2416,-69.9383,442.15395261338216,429.97015151515154,449.97543624161074,463.4614765100671,455.09424242424245,412.2684563758389,2019
1304062,Tabatinga,AM,Amazonas,-4.2416,-69.9383,470.62279112338985,452.93283582089555,472.8399548532731,458.782618510158,459.0325870646766,509.5259593679458,2022
1304062,Tabatinga,AM,Amazonas,-4.2416,-69.9383,445.0103428321338,433.8257075471698,453.3948453608247,438.6639175257732,453.0641509433962,446.10309278350513,2021
1304062,Tabatinga,AM,Amazonas,-4.2416,-69.9383,457.07882737199157,438.2278350515464,462.34731977818853,466.05970425138634,434.1012371134021,484.6580406654344,2023
1304062,Tabatinga,AM,Amazonas,-4.2416,-69.9383,463.98284944859773,454.0624633431085,515.9184507042254,479.1743661971831,481.9702346041056,388.7887323943662,2018
1304062,Tabatinga,AM,Amazonas,-4.2416,-69.9383,451.580318589581,440.08131067961165,459.11543942992876,460.2729216152019,448.69320388349513,449.73871733966746,2020
1304062,Tabatinga,AM,Amazonas,-4.2416,-69.9383,425.09826826107445,455.36017369727045,517.5646401985111,479.5853658536585,429.0906290115533,243.8905325443787,2014
1304062,Tabatinga,AM,Amazonas,-4.2416,-69.9383,435.50466803683094,442.89681274900397,521.5618857901726,466.6331955922865,419.7831955922865,326.64825046040517,2015
1304104,Tapauá,AM,Amazonas,-5.62085,-63.1808,475.94188681131885,451.6941605839416,507.6191780821918,481.3321917808219,482.62554744525545,456.43835616438355,2018
1304104,Tapauá,AM,Amazonas,-5.62085,-63.1808,462.4591771642991,442.3939024390244,451.21758241758243,438.7967032967033,451.9756097560976,527.9120879120879,2021
1304104,Tapauá,AM,Amazonas,-5.62085,-63.1808,494.120231292517,458.5411111111111,469.64285714285717,483.1857142857143,469.43555555555554,589.795918367347,2023
1304104,Tapauá,AM,Amazonas,-5.62085,-63.1808,466.5799517657192,446.38992248062016,462.4362962962963,468.9688888888889,453.77131782945736,501.3333333333333,2020
1304104,Tapauá,AM,Amazonas,-5.62085,-63.1808,483.97988710229214,453.1445945945946,477.9126582278481,465.4670886075949,476.28648648648647,547.0886075949367,2022
1304104,Tapauá,AM,Amazonas,-5.62085,-63.1808,466.280100074129,432.2049295774648,451.2967105263158,484.46776315789475,468.56267605633803,494.86842105263156,2019
1304104,Tapauá,AM,Amazonas,-5.62085,-63.1808,473.7957334611697,477.91476510067116,467.1811688311688,473.62857142857143,466.2281879194631,484.02597402597405,2017
1304104,Tapauá,AM,Amazonas,-5.62085,-63.1808,434.9437225988383,430.89065420560746,516.7401869158879,460.08317307692306,417.73942307692306,349.26517571884983,2015
1304104,Tapauá,AM,Amazonas,-5.62085,-63.1808,483.92831329113926,440.305,499.86125,493.6645569620253,448.5955696202532,537.2151898734177,2016
1304104,Tapauá,AM,Amazonas,-5.62085,-63.1808,411.0772061168965,437.8822966507177,490.90765550239234,452.85490196078433,413.11617647058824,260.625,2014
1304203,Tefé,AM,Amazonas,-3.36822,-64.7193,481.58212846946867,482.2318681318681,482.6142268041237,481.2717525773196,473.4835164835165,488.30927835051546,2017
1304203,Tefé,AM,Amazonas,-3.36822,-64.7193,491.56149907428835,464.5176724137931,527.3194630872483,496.1758389261745,494.8146551724138,474.97986577181206,2018
1304203,Tefé,AM,Amazonas,-3.36822,-64.7193,486.6659744467891,467.0068126520681,479.9436018957346,490.33578199052135,465.7119221411192,530.3317535545024,2020
1304203,Tefé,AM,Amazonas,-3.36822,-64.7193,478.8200650200461,452.9147448015123,480.446336996337,480.7937728937729,451.48393194706995,528.4615384615385,2023
1304203,Tefé,AM,Amazonas,-3.36822,-64.7193,482.53424306354685,446.85121212121214,473.64163150492266,490.8288326300985,475.32984848484847,526.0196905766526,2019
1304203,Tefé,AM,Amazonas,-3.36822,-64.7193,430.0886000023594,447.1019556714472,511.2833116036506,469.2219215155616,424.7209742895805,298.1148369315572,2014
1304203,Tefé,AM,Amazonas,-3.36822,-64.7193,470.7487736860477,446.2380073800738,463.6434121621622,450.7777027027027,472.98339483394835,520.1013513513514,2021
1304203,Tefé,AM,Amazonas,-3.36822,-64.7193,477.70438818766536,462.7703339882122,469.83812824956675,462.54332755632583,471.42907662082513,521.9410745233969,2022
1304203,Tefé,AM,Amazonas,-3.36822,-64.7193,484.62915088682155,452.77189148455165,507.61213262999246,497.1380358534684,446.15370226032735,519.4699922057678,2016
1304203,Tefé,AM,Amazonas,-3.36822,-64.7193,446.4228907603364,443.46389830508474,526.6364406779661,472.067218831735,420.3081081081081,369.63878787878787,2015
1304237,Tonantins,AM,Amazonas,-2.86582,-67.7919,421.24039022790623,436.5766355140187,441.9842105263158,424.8140350877193,434.0551401869159,368.7719298245614,2022
1304237,Tonantins,AM,Amazonas,-2.86582,-67.7919,441.92003870932814,432.3539440203562,462.582951653944,454.23936170212767,420.68989361702126,439.7340425531915,2016
1304237,Tonantins,AM,Amazonas,-2.86582,-67.7919,422.0373271889401,416.68809523809523,433.2537634408602,419.48387096774195,432.37380952380954,408.38709677419354,2021
1304237,Tonantins,AM,Amazonas,-2.86582,-67.7919,421.98671979996874,410.0164556962025,419.74444444444447,433.0604938271605,432.54430379746833,414.5679012345679,2020
1304237,Tonantins,AM,Amazonas,-2.86582,-67.7919,439.56506734006734,462.8237373737374,454.30046296296297,447.9819444444444,444.3858585858586,388.3333333333333,2017
1304237,Tonantins,AM,Amazonas,-2.86582,-67.7919,414.5173125730429,420.12546816479403,497.725468164794,432.9637065637066,406.3173745173745,315.45454545454544,2015
1304237,Tonantins,AM,Amazonas,-2.86582,-67.7919,392.60649880743625,425.8570114942529,472.2903448275862,425.6509900990099,390.7873762376238,248.44677137870855,2014
1304237,Tonantins,AM,Amazonas,-2.86582,-67.7919,443.3211809523809,434.05071428571426,485.93266666666665,447.288,457.46785714285716,391.8666666666667,2018
1304237,Tonantins,AM,Amazonas,-2.86582,-67.7919,432.2427016082379,422.38062015503874,435.64850746268655,445.59253731343284,419.6813953488372,437.910447761194,2023
1304237,Tonantins,AM,Amazonas,-2.86582,-67.7919,426.4208907020228,415.2756756756757,437.55786163522015,448.5937106918239,441.2432432432432,389.4339622641509,2019
1304260,Uarini,AM,Amazonas,-2.99609,-65.1133,421.422196969697,409.97727272727275,442.8541666666667,459.21944444444443,432.00454545454545,363.05555555555554,2019
1304260,Uarini,AM,Amazonas,-2.99609,-65.1133,458.77084677419356,431.9516129032258,522.7859375,468.5078125,468.73387096774195,401.875,2018
1304260,Uarini,AM,Amazonas,-2.99609,-65.1133,439.3128108108108,463.5842857142857,457.92432432432435,443.36486486486484,446.8257142857143,384.86486486486484,2017
1304260,Uarini,AM,Amazonas,-2.99609,-65.1133,437.66092490118575,425.58363636363634,465.1673913043478,455.67391304347825,405.7927272727273,436.0869565217391,2023
1304260,Uarini,AM,Amazonas,-2.99609,-65.1133,393.1379229024943,405.05408163265304,496.3061224489796,424.93444444444447,395.31333333333333,244.08163265306123,2015
1304260,Uarini,AM,Amazonas,-2.99609,-65.1133,449.1698971995746,435.04175824175826,469.15934065934067,459.38494623655913,431.0806451612903,451.18279569892474,2016
1304260,Uarini,AM,Amazonas,-2.99609,-65.1133,422.84626700680275,425.56041666666664,437.24285714285713,431.8775510204082,440.775,378.7755102040816,2020
1304260,Uarini,AM,Amazonas,-2.99609,-65.1133,386.1293374188897,422.99125,487.24875,439.4763157894737,408.3276315789474,172.6027397260274,2014
1304260,Uarini,AM,Amazonas,-2.99609,-65.1133,403.01054054054055,426.57027027027027,423.56451612903226,404.26021505376343,439.5824324324324,321.0752688172043,2021
1304260,Uarini,AM,Amazonas,-2.99609,-65.1133,437.60526315789474,444.93947368421055,459.6921052631579,441.7026315789474,442.2184210526316,399.4736842105263,2022
1304302,Urucará,AM,Amazonas,-2.52936,-57.7538,452.76463026460505,467.7307692307692,459.8087804878049,452.30463414634147,455.832625994695,428.1463414634146,2017
1304302,Urucará,AM,Amazonas,-2.52936,-57.7538,457.8447920823374,443.33811659192827,452.10044052863435,453.3136563876652,449.5466367713004,490.9251101321586,2020
1304302,Urucará,AM,Amazonas,-2.52936,-57.7538,434.29254562006236,430.32195767195765,512.2031746031746,449.3552,406.58826666666664,372.9941291585127,2015
1304302,Urucará,AM,Amazonas,-2.52936,-57.7538,451.5165887111601,443.86846846846845,457.2155102040816,441.9085714285714,442.34549549549547,472.2448979591837,2022
1304302,Urucará,AM,Amazonas,-2.52936,-57.7538,466.2332202456175,442.7102880658436,507.5787401574803,471.2885826771654,469.116049382716,440.4724409448819,2018
1304302,Urucará,AM,Amazonas,-2.52936,-57.7538,438.36751985108737,426.1269503546099,434.1730897009967,427.39335548172755,439.42659574468087,464.71760797342193,2021
1304302,Urucará,AM,Amazonas,-2.52936,-57.7538,464.78740741793376,439.5167741935484,486.2909677419355,474.465859030837,435.3814977973568,488.2819383259912,2016
1304302,Urucará,AM,Amazonas,-2.52936,-57.7538,437.9592236624379,432.2222972972973,441.2874149659864,447.2047619047619,425.74831081081084,443.3333333333333,2023
1304302,Urucará,AM,Amazonas,-2.52936,-57.7538,409.71948195461437,436.75036674816624,488.5078239608802,447.87519379844963,414.2294573643411,261.2345679012346,2014
1304302,Urucará,AM,Amazonas,-2.52936,-57.7538,447.07499031970065,419.8511551155116,445.29756838905774,458.67629179331306,450.516501650165,461.03343465045594,2019
1304401,Urucurituba,AM,Amazonas,-3.12841,-58.1496,458.35359593987897,476.0766055045872,465.25063829787234,461.00978723404256,457.51605504587155,431.9148936170213,2017
1304401,Urucurituba,AM,Amazonas,-3.12841,-58.1496,454.3190823564924,418.19424460431657,450.46293706293704,468.2958041958042,455.341726618705,479.3006993006993,2019
1304401,Urucurituba,AM,Amazonas,-3.12841,-58.1496,430.45909663865547,406.4955882352941,444.56190476190477,442.38174603174605,408.2213235294118,450.63492063492066,2023
1304401,Urucurituba,AM,Amazonas,-3.12841,-58.1496,452.4844911297852,434.45210084033613,452.1904761904762,453.8722222222222,454.9235294117647,466.984126984127,2020
1304401,Urucurituba,AM,Amazonas,-3.12841,-58.1496,400.94822237241857,434.2327868852459,489.7897540983607,446.72877358490564,410.25801886792453,223.731778425656,2014
1304401,Urucurituba,AM,Amazonas,-3.12841,-58.1496,432.1764044567872,426.57287449392715,507.831983805668,440.0413223140496,411.8305785123967,374.60526315789474,2015
1304401,Urucurituba,AM,Amazonas,-3.12841,-58.1496,472.98217871485946,451.96805555555557,477.62530120481927,468.5530120481928,465.0777777777778,501.68674698795184,2022
1304401,Urucurituba,AM,Amazonas,-3.12841,-58.1496,464.9454881978269,451.4267515923567,515.9005882352941,474.2829411764706,476.29363057324844,406.8235294117647,2018
1304401,Urucurituba,AM,Amazonas,-3.12841,-58.1496,455.66470525370835,438.2952229299363,481.28535031847133,464.50536912751676,430.88187919463087,463.3557046979866,2016
1304401,Urucurituba,AM,Amazonas,-3.12841,-58.1496,439.5277067669173,432.43533834586464,440.749358974359,420.59615384615387,441.6781954887218,462.1794871794872,2021
2900702,Alagoinhas,BA,Bahia,-12.1335,-38.4208,500.8530632806332,503.83004642936106,505.7126994122586,497.0853064651553,493.2963740879947,504.3408900083963,2017
2900702,Alagoinhas,BA,Bahia,-12.1335,-38.4208,497.9088610342093,465.41361035083355,491.00393442622953,508.8872131147541,493.4432943518288,530.7962529274005,2019
2900702,Alagoinhas,BA,Bahia,-12.1335,-38.4208,499.42301909857093,471.62084862019464,528.3754825330993,511.5384791871518,471.5389872173058,514.0412979351032,2016
2900702,Alagoinhas,BA,Bahia,-12.1335,-38.4208,524.1292463178648,488.54502369668245,516.3025368248773,510.3983633387889,515.7931064196467,589.607201309329,2022
